DATE,DGS1
10/29/2021,0.15
11/1/2021,0.15
11/2/2021,0.15
11/3/2021,0.17
11/4/2021,0.14
11/5/2021,0.14
11/8/2021,0.16
11/9/2021,0.14
11/10/2021,0.17
11/11/2021,.
11/12/2021,0.17
11/15/2021,0.18
11/16/2021,0.17
11/17/2021,0.18
11/18/2021,0.18
11/19/2021,0.18
11/22/2021,0.2
11/23/2021,0.21
11/24/2021,0.24
11/25/2021,.
11/26/2021,0.2
11/29/2021,0.21
11/30/2021,0.24
12/1/2021,0.25
12/2/2021,0.27
12/3/2021,0.26
12/6/2021,0.28
12/7/2021,0.31
12/8/2021,0.29
12/9/2021,0.28
12/10/2021,0.27
12/13/2021,0.27
12/14/2021,0.26
12/15/2021,0.29
12/16/2021,0.26
12/17/2021,0.27
12/20/2021,0.27
12/21/2021,0.29
12/22/2021,0.28
12/23/2021,0.31
12/24/2021,.
12/27/2021,0.33
12/28/2021,0.39
12/29/2021,0.38
12/30/2021,0.38
12/31/2021,0.39
1/3/2022,0.4
1/4/2022,0.38
1/5/2022,0.41
1/6/2022,0.45
1/7/2022,0.43
1/10/2022,0.46
1/11/2022,0.46
1/12/2022,0.48
1/13/2022,0.47
1/14/2022,0.51
1/17/2022,.
1/18/2022,0.58
1/19/2022,0.57
1/20/2022,0.6
1/21/2022,0.58
1/24/2022,0.58
1/25/2022,0.65
1/26/2022,0.7
1/27/2022,0.75
1/28/2022,0.75
1/31/2022,0.78
2/1/2022,0.78
2/2/2022,0.76
2/3/2022,0.78
2/4/2022,0.89
2/7/2022,0.88
2/8/2022,0.91
2/9/2022,0.91
2/10/2022,1.14
2/11/2022,1.07
2/14/2022,1.13
2/15/2022,1.11
2/16/2022,1.09
2/17/2022,1.05
2/18/2022,1.03
2/21/2022,.
2/22/2022,1.17
2/23/2022,1.16
2/24/2022,1.08
2/25/2022,1.13
2/28/2022,1.01
3/1/2022,0.91
3/2/2022,1.06
3/3/2022,1.08
3/4/2022,1.05
3/7/2022,1.07
3/8/2022,1.12
3/9/2022,1.15
3/10/2022,1.19
3/11/2022,1.22
3/14/2022,1.28
3/15/2022,1.28
3/16/2022,1.35
3/17/2022,1.3
3/18/2022,1.29
3/21/2022,1.4
3/22/2022,1.59
3/23/2022,1.52
3/24/2022,1.55
3/25/2022,1.67
3/28/2022,1.69
3/29/2022,1.67
3/30/2022,1.64
3/31/2022,1.63
4/1/2022,1.72
4/4/2022,1.72
4/5/2022,1.77
4/6/2022,1.79
4/7/2022,1.78
4/8/2022,1.81
4/11/2022,1.85
4/12/2022,1.77
4/13/2022,1.78
4/14/2022,1.84
4/15/2022,.
4/18/2022,1.84
4/19/2022,1.94
4/20/2022,1.93
4/21/2022,2.01
4/22/2022,2.06
4/25/2022,2.03
4/26/2022,1.99
4/27/2022,1.97
4/28/2022,2.04
4/29/2022,2.1
5/2/2022,2.1
5/3/2022,2.16
5/4/2022,2.07
5/5/2022,2.08
5/6/2022,2.08
5/9/2022,1.99
5/10/2022,2.01
5/11/2022,1.99
5/12/2022,1.96
5/13/2022,2.04
5/16/2022,2.07
5/17/2022,2.16
5/18/2022,2.16
5/19/2022,2.11
5/20/2022,2.07
5/23/2022,2.09
5/24/2022,2.02
5/25/2022,2.01
5/26/2022,1.99
5/27/2022,2.01
5/30/2022,.
5/31/2022,2.08
6/1/2022,2.16
6/2/2022,2.15
6/3/2022,2.18
6/6/2022,2.23
6/7/2022,2.26
6/8/2022,2.29
6/9/2022,2.35
6/10/2022,2.58
6/13/2022,2.89
6/14/2022,3.15
6/15/2022,2.93
6/16/2022,2.88
6/17/2022,2.86
6/20/2022,.
6/21/2022,2.92
6/22/2022,2.79
6/23/2022,2.78
6/24/2022,2.83
6/27/2022,2.89
6/28/2022,2.88
6/29/2022,2.88
6/30/2022,2.8
7/1/2022,2.79
7/4/2022,.
7/5/2022,2.77
7/6/2022,2.82
7/7/2022,2.87
7/8/2022,2.96
7/11/2022,2.97
7/12/2022,3.07
7/13/2022,3.21
7/14/2022,3.16
7/15/2022,3.12
7/18/2022,3.13
7/19/2022,3.18
7/20/2022,3.18
7/21/2022,3.11
7/22/2022,3.01
7/25/2022,3.07
7/26/2022,3.06
7/27/2022,3
7/28/2022,2.93
7/29/2022,2.98
8/1/2022,2.98
8/2/2022,3.09
8/3/2022,3.14
8/4/2022,3.11
8/5/2022,3.29
8/8/2022,3.3
8/9/2022,3.33
8/10/2022,3.26
8/11/2022,3.25
8/12/2022,3.26
8/15/2022,3.23
8/16/2022,3.26
8/17/2022,3.27
8/18/2022,3.24
8/19/2022,3.26
8/22/2022,3.32
8/23/2022,3.29
8/24/2022,3.35
8/25/2022,3.33
8/26/2022,3.36
8/29/2022,3.43
8/30/2022,3.48
8/31/2022,3.5
9/1/2022,3.51
9/2/2022,3.47
9/5/2022,.
9/6/2022,3.61
9/7/2022,3.6
9/8/2022,3.6
9/9/2022,3.67
9/12/2022,3.7
9/13/2022,3.92
9/14/2022,3.95
9/15/2022,4
9/16/2022,3.96
9/19/2022,4.05
9/20/2022,4.03
9/21/2022,4.08
9/22/2022,4.08
9/23/2022,4.15
9/26/2022,4.17
9/27/2022,4.16
9/28/2022,3.99
9/29/2022,3.98
9/30/2022,4.05
10/3/2022,4.01
10/4/2022,4.15
10/5/2022,4.14
10/6/2022,4.19
10/7/2022,4.24
10/10/2022,.
10/11/2022,4.28
10/12/2022,4.28
10/13/2022,4.46
10/14/2022,4.5
10/17/2022,4.5
10/18/2022,4.5
10/19/2022,4.6
10/20/2022,4.66
10/21/2022,4.58
10/24/2022,4.61
10/25/2022,4.6
10/26/2022,4.54
10/27/2022,4.5
10/28/2022,4.55
10/31/2022,4.66
11/1/2022,4.75
